clipname,namefirst,namelast,setting,ppl,sessionname,sessionnotes,startdate,name,id,latlng
"""Feet Don't Fail Me Now""",Greg,"Davis
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,366,"40.7989, -81.3784"
"""Feet Don't Fail Me Now""",Greg,"Davis
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,367,"29.9511, -90.0715"
"""It's Time To Make a Change""","""Brother""","Joseph
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,368,"40.7989, -81.3784"
"""It's Time To Make a Change""","""Brother""","Joseph
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,369,"29.9511, -90.0715"
"""It's Time To Make a Change""",Ephram,"Towns
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,370,"40.7989, -81.3784"
"""It's Time To Make a Change""",Ephram,"Towns
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,371,"29.9511, -90.0715"
"""It's Time To Make a Change""",Benny,"Jones
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,372,"40.7989, -81.3784"
"""It's Time To Make a Change""",Benny,"Jones
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,373,"29.9511, -90.0715"
"""It's Time To Make a Change""",Kurt,"Joseph
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,374,"40.7989, -81.3784"
"""It's Time To Make a Change""",Kurt,"Joseph
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,375,"29.9511, -90.0715"
"""It's Time To Make a Change""",Roger,"Lewis
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,376,"40.7989, -81.3784"
"""It's Time To Make a Change""",Roger,"Lewis
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,377,"29.9511, -90.0715"
"""It's Time To Make a Change""",Kevin,"Harris
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,378,"40.7989, -81.3784"
"""It's Time To Make a Change""",Kevin,"Harris
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,379,"29.9511, -90.0715"
"""It's Time To Make a Change""",Jennell,"Marshall
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,380,"40.7989, -81.3784"
"""It's Time To Make a Change""",Jennell,"Marshall
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,381,"29.9511, -90.0715"
"""It's Time To Make a Change""",Greg,"Davis
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,382,"40.7989, -81.3784"
"""It's Time To Make a Change""",Greg,"Davis
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,383,"29.9511, -90.0715"
"""That Old Rugged Cross""","""Brother""","Joseph
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,384,"40.7989, -81.3784"
"""That Old Rugged Cross""","""Brother""","Joseph
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,385,"29.9511, -90.0715"
"""That Old Rugged Cross""",Ephram,"Towns
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,386,"40.7989, -81.3784"
"""That Old Rugged Cross""",Ephram,"Towns
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,387,"29.9511, -90.0715"
"""That Old Rugged Cross""",Benny,"Jones
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,388,"40.7989, -81.3784"
"""That Old Rugged Cross""",Benny,"Jones
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,389,"29.9511, -90.0715"
"""That Old Rugged Cross""",Kurt,"Joseph
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,390,"40.7989, -81.3784"
"""That Old Rugged Cross""",Kurt,"Joseph
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,391,"29.9511, -90.0715"
"""That Old Rugged Cross""",Roger,"Lewis
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,392,"40.7989, -81.3784"
"""That Old Rugged Cross""",Roger,"Lewis
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,393,"29.9511, -90.0715"
"""That Old Rugged Cross""",Kevin,"Harris
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,394,"40.7989, -81.3784"
"""That Old Rugged Cross""",Kevin,"Harris
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,395,"29.9511, -90.0715"
"""That Old Rugged Cross""",Jennell,"Marshall
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,396,"40.7989, -81.3784"
"""That Old Rugged Cross""",Jennell,"Marshall
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,397,"29.9511, -90.0715"
"""That Old Rugged Cross""",Greg,"Davis
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,398,"40.7989, -81.3784"
"""That Old Rugged Cross""",Greg,"Davis
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,399,"29.9511, -90.0715"
"""Gloryland""","""Brother""","Joseph
",St. James Missionary Baptist Church,Canton,Sensational Friendly Brothers & Heavenly Singers,"The Sensational Friendly Brothers and the Heavenly Gospel Singers perform at St. James Missionary Baptist Church. The former, from Tallulah, Louisiana, feature drums, electric guitar, and bass; the latter are an a cappella group.",1978-08-11T04:00:00.000Z,New Orleans 1982,400,"40.7989, -81.3784"
"""Gloryland""","""Brother""","Joseph
",Funeral parade / Armstrong Park,New Orleans,"Funeral parade for Marshall Poland, Sr.","Funeral parade for Marshall Poland, Sr., led by Grand Marshall Gloria Irving and the Dirty Dozen Brass Band. After parade, shots of band in Armstrong Park. Dirty Dozen members: ""Brother"" Charles Joseph: trombone; Ephram Towns: trumpet; Benny Jones: bass d",1982-05-15T04:00:00.000Z,New Orleans 1982,401,"29.9511, -90.0715"
